session_id,date,simulator_id,instructor_id,student_id,training_type,scheduled_duration_hours,actual_duration_hours,outcome,student_satisfaction_score
SESS-00352,2024-02-13,SIM-003,INST-016,STU-2901,Initial Training,2.4,2.6999999999999997,Passed,5
SESS-02134,2024-02-14,SIM-011,INST-019,STU-5148,Upgrade Training,3.6,4.0,Cancelled,3
SESS-00808,2024-02-14,SIM-003,INST-020,STU-6460,Type Rating,4.7,4.7,Passed,3
SESS-01299,2024-02-14,SIM-008,INST-020,STU-5937,Upgrade Training,2.1,2.4,Passed,5
SESS-01455,2024-02-14,SIM-003,INST-009,STU-9174,Recurrent Training,5.1,4.699999999999999,Passed,4
SESS-00418,2024-02-14,SIM-003,INST-009,STU-8483,Line Training,5.1,4.6,Passed,3
SESS-00065,2024-02-14,SIM-007,INST-017,STU-5569,Upgrade Training,3.1,3.5,Failed,2
SESS-00923,2024-02-14,SIM-006,INST-024,STU-2313,Type Rating,2.8,2.6999999999999997,Failed,2
SESS-01091,2024-02-14,SIM-005,INST-013,STU-8911,Upgrade Training,2.8,2.4,Passed,3
SESS-00373,2024-02-14,SIM-006,INST-009,STU-8193,Initial Training,3.1,3.5,Failed,2
SESS-00439,2024-02-14,SIM-001,INST-020,STU-5583,Initial Training,5.5,5.4,Passed,4
SESS-02057,2024-02-14,SIM-009,INST-010,STU-2235,Type Rating,2.6,2.1,Passed,3
SESS-00267,2024-02-15,SIM-002,INST-015,STU-4804,Line Training,3.1,3.1,Completed,5
SESS-00700,2024-02-15,SIM-005,INST-017,STU-5075,Initial Training,4.8,4.5,Passed,3
SESS-01281,2024-02-15,SIM-009,INST-014,STU-2790,Initial Training,4.3,4.3999999999999995,Passed,4
SESS-00738,2024-02-15,SIM-004,INST-010,STU-2843,Initial Training,3.3,3.5,Failed,3
SESS-01035,2024-02-15,SIM-006,INST-001,STU-8576,Upgrade Training,4.6,4.3,Passed,5
SESS-00134,2024-02-16,SIM-007,INST-003,STU-4475,Type Rating,5.8,5.8999999999999995,Passed,5
SESS-01895,2024-02-16,SIM-004,INST-010,STU-9305,Line Training,3.7,3.6,Passed,4
SESS-00148,2024-02-16,SIM-010,INST-012,STU-2398,Recurrent Training,4.7,4.3,Passed,3
SESS-01354,2024-02-16,SIM-001,INST-001,STU-2302,Line Training,3.6,3.2,Passed,3
SESS-01763,2024-02-16,SIM-002,INST-001,STU-9409,Upgrade Training,5.3,5.6,Passed,4
SESS-00605,2024-02-16,SIM-007,INST-023,STU-7500,Line Training,2.5,2.4,Passed,3
SESS-00642,2024-02-16,SIM-003,INST-019,STU-5661,Type Rating,4.9,5.1000000000000005,Completed,5
SESS-00174,2024-02-16,SIM-008,INST-003,STU-9307,Line Training,2.3,2.1999999999999997,Failed,4
SESS-01622,2024-02-17,SIM-003,INST-016,STU-1164,Initial Training,5.7,5.4,Passed,5
SESS-01061,2024-02-17,SIM-001,INST-010,STU-7534,Type Rating,4.2,4.0,Passed,3
SESS-01066,2024-02-17,SIM-012,INST-015,STU-1662,Upgrade Training,2.7,2.7,Passed,4
SESS-01406,2024-02-17,SIM-003,INST-025,STU-9125,Initial Training,3.5,3.2,Failed,2
SESS-02290,2024-02-17,SIM-010,INST-008,STU-6787,Upgrade Training,3.1,2.8000000000000003,Completed,3
SESS-00462,2024-02-17,SIM-005,INST-016,STU-6536,Recurrent Training,4.9,5.0,Passed,5
SESS-02254,2024-02-17,SIM-001,INST-015,STU-3488,Type Rating,2.6,3.1,Passed,3
SESS-02411,2024-02-17,SIM-009,INST-015,STU-5180,Line Training,3.3,3.6999999999999997,Passed,5
SESS-00389,2024-02-18,SIM-003,INST-003,STU-1017,Recurrent Training,3.7,3.4000000000000004,Passed,3
SESS-01858,2024-02-18,SIM-003,INST-001,STU-8261,Type Rating,5.0,4.8,Passed,5
SESS-00321,2024-02-18,SIM-002,INST-001,STU-9653,Line Training,4.3,4.7,Failed,2
SESS-01043,2024-02-18,SIM-008,INST-001,STU-1962,Initial Training,4.9,4.5,Passed,3
SESS-01327,2024-02-18,SIM-011,INST-014,STU-3967,Upgrade Training,3.9,3.8,Passed,5
SESS-01070,2024-02-18,SIM-007,INST-004,STU-8612,Upgrade Training,2.4,2.6,Passed,5
SESS-01727,2024-02-18,SIM-010,INST-025,STU-9810,Line Training,4.8,4.8,Passed,3
SESS-01976,2024-02-18,SIM-001,INST-001,STU-7611,Initial Training,4.9,5.0,Passed,5
SESS-00239,2024-02-19,SIM-008,INST-025,STU-1829,Type Rating,3.1,2.9,Passed,4
SESS-02298,2024-02-19,SIM-006,INST-024,STU-9528,Line Training,5.4,5.5,Completed,3
SESS-01805,2024-02-19,SIM-008,INST-025,STU-4626,Upgrade Training,5.2,4.9,Passed,5
SESS-01965,2024-02-19,SIM-001,INST-015,STU-9314,Recurrent Training,5.2,5.4,Passed,5
SESS-01778,2024-02-19,SIM-004,INST-019,STU-7350,Initial Training,5.3,4.8999999999999995,Passed,3
SESS-01389,2024-02-20,SIM-002,INST-014,STU-2226,Recurrent Training,2.8,3.1999999999999997,Passed,5
SESS-01099,2024-02-20,SIM-009,INST-009,STU-3527,Initial Training,5.0,5.1,Passed,4
SESS-01483,2024-02-20,SIM-011,INST-016,STU-2435,Upgrade Training,5.8,6.1,Failed,2
SESS-00806,2024-02-20,SIM-004,INST-011,STU-9456,Upgrade Training,3.2,3.4000000000000004,Passed,3
SESS-00145,2024-02-20,SIM-012,INST-011,STU-2874,Line Training,3.8,4.2,Passed,5
SESS-01850,2024-02-20,SIM-006,INST-025,STU-9797,Upgrade Training,5.0,5.4,Passed,3
SESS-00910,2024-02-20,SIM-008,INST-011,STU-8412,Initial Training,5.2,5.2,Passed,3
SESS-00861,2024-02-20,SIM-002,INST-014,STU-9605,Type Rating,5.3,4.8999999999999995,Completed,4
SESS-01570,2024-02-20,SIM-010,INST-025,STU-5280,Initial Training,3.7,4.1000000000000005,Cancelled,4
SESS-01709,2024-02-21,SIM-011,INST-008,STU-5329,Type Rating,3.2,3.7,Passed,5
SESS-02346,2024-02-21,SIM-001,INST-019,STU-2453,Recurrent Training,5.2,5.2,Passed,3
SESS-02256,2024-02-21,SIM-006,INST-010,STU-1638,Type Rating,2.7,3.2,Passed,3
SESS-01906,2024-02-21,SIM-004,INST-004,STU-1244,Upgrade Training,4.9,4.7,Passed,3
SESS-00265,2024-02-21,SIM-009,INST-015,STU-3252,Type Rating,3.7,3.2,Passed,5
SESS-02253,2024-02-21,SIM-003,INST-009,STU-2345,Line Training,4.4,4.0,Failed,4
SESS-02232,2024-02-21,SIM-001,INST-016,STU-3391,Line Training,5.7,5.9,Passed,5
SESS-01546,2024-02-21,SIM-004,INST-004,STU-5513,Upgrade Training,3.1,2.8000000000000003,Completed,5
SESS-01028,2024-02-21,SIM-001,INST-020,STU-3627,Line Training,4.9,5.1000000000000005,Failed,4
SESS-00185,2024-02-21,SIM-006,INST-011,STU-9317,Recurrent Training,2.3,2.5999999999999996,Passed,5
SESS-01518,2024-02-22,SIM-002,INST-011,STU-5555,Line Training,4.4,4.6000000000000005,Passed,5
SESS-01244,2024-02-22,SIM-004,INST-014,STU-7399,Upgrade Training,4.6,4.8,Passed,4
SESS-01539,2024-02-22,SIM-011,INST-006,STU-3413,Line Training,5.8,5.8,Passed,3
SESS-01860,2024-02-22,SIM-007,INST-012,STU-5916,Line Training,3.3,3.6999999999999997,Passed,3
SESS-00372,2024-02-22,SIM-004,INST-015,STU-5055,Initial Training,4.2,4.0,Cancelled,2
SESS-01937,2024-02-22,SIM-008,INST-019,STU-2451,Initial Training,5.0,5.5,Passed,5
SESS-00610,2024-02-22,SIM-010,INST-019,STU-9542,Type Rating,2.2,2.3000000000000003,Passed,4
SESS-01500,2024-02-22,SIM-001,INST-015,STU-2817,Type Rating,4.6,4.6,Passed,5
SESS-00461,2024-02-23,SIM-012,INST-024,STU-2215,Type Rating,3.2,3.0,Passed,4
SESS-00422,2024-02-23,SIM-007,INST-020,STU-4361,Initial Training,5.4,5.4,Passed,3
SESS-00535,2024-02-23,SIM-011,INST-022,STU-7816,Type Rating,5.9,6.300000000000001,Passed,4
SESS-00555,2024-02-23,SIM-001,INST-020,STU-7347,Upgrade Training,2.7,2.9000000000000004,Passed,5
SESS-02018,2024-02-23,SIM-001,INST-001,STU-4828,Line Training,3.5,3.0,Passed,3
SESS-00582,2024-02-23,SIM-010,INST-023,STU-4368,Recurrent Training,5.5,5.5,Passed,5
SESS-01443,2024-02-24,SIM-007,INST-023,STU-2070,Type Rating,3.0,2.7,Passed,3
SESS-01097,2024-02-24,SIM-010,INST-025,STU-2669,Initial Training,5.9,6.2,Passed,3
SESS-01579,2024-02-24,SIM-002,INST-010,STU-6463,Type Rating,3.1,3.2,Cancelled,3
SESS-00338,2024-02-24,SIM-003,INST-024,STU-3219,Initial Training,4.4,4.2,Passed,4
SESS-01365,2024-02-24,SIM-005,INST-011,STU-1084,Upgrade Training,3.8,3.5999999999999996,Passed,5
SESS-00718,2024-02-24,SIM-002,INST-014,STU-6864,Upgrade Training,5.0,5.2,Passed,5
SESS-01785,2024-02-24,SIM-003,INST-020,STU-8617,Recurrent Training,2.7,3.0,Passed,4
SESS-02056,2024-02-24,SIM-001,INST-003,STU-4980,Type Rating,5.2,4.8,Passed,4
SESS-02078,2024-02-24,SIM-007,INST-004,STU-2096,Initial Training,5.9,6.4,Completed,5
SESS-01412,2024-02-24,SIM-009,INST-003,STU-9886,Type Rating,5.2,5.4,Completed,4
SESS-00040,2024-02-24,SIM-003,INST-010,STU-7965,Type Rating,5.6,5.3,Failed,4
SESS-02095,2024-02-25,SIM-005,INST-020,STU-5481,Recurrent Training,4.4,4.4,Passed,3
SESS-00789,2024-02-25,SIM-009,INST-010,STU-9666,Recurrent Training,4.8,5.3,Passed,4
SESS-00355,2024-02-25,SIM-011,INST-006,STU-3692,Type Rating,2.1,2.5,Passed,5
SESS-01859,2024-02-25,SIM-010,INST-023,STU-4797,Upgrade Training,5.3,5.0,Passed,5
SESS-02326,2024-02-26,SIM-004,INST-020,STU-5705,Initial Training,4.1,3.6999999999999997,Passed,4
SESS-02321,2024-02-26,SIM-011,INST-013,STU-1225,Upgrade Training,2.0,1.9,Passed,4
SESS-02219,2024-02-26,SIM-011,INST-014,STU-5066,Initial Training,3.0,2.7,Passed,5
SESS-01429,2024-02-26,SIM-010,INST-024,STU-1976,Line Training,4.2,4.6000000000000005,Cancelled,3
SESS-01529,2024-02-26,SIM-003,INST-024,STU-1786,Type Rating,3.0,3.4,Passed,3
SESS-01553,2024-02-26,SIM-012,INST-016,STU-1740,Type Rating,4.0,4.3,Passed,5
SESS-01195,2024-02-26,SIM-009,INST-010,STU-6544,Recurrent Training,3.5,3.9,Passed,4
SESS-00019,2024-02-27,SIM-001,INST-015,STU-2232,Upgrade Training,4.8,5.2,Passed,5
SESS-01789,2024-02-27,SIM-005,INST-018,STU-3930,Line Training,5.4,5.9,Cancelled,4
SESS-02113,2024-02-27,SIM-001,INST-003,STU-1682,Upgrade Training,5.1,5.0,Passed,3
SESS-02360,2024-02-27,SIM-006,INST-016,STU-8853,Type Rating,2.9,2.8,Passed,5
SESS-00292,2024-02-27,SIM-002,INST-025,STU-1527,Line Training,2.8,3.0999999999999996,Failed,3
SESS-00966,2024-02-27,SIM-004,INST-006,STU-2273,Recurrent Training,5.9,5.4,Passed,4
SESS-01881,2024-02-27,SIM-006,INST-016,STU-9712,Type Rating,4.3,4.0,Cancelled,4
SESS-01361,2024-02-27,SIM-001,INST-020,STU-6537,Initial Training,4.0,4.4,Passed,3
SESS-00124,2024-02-28,SIM-005,INST-010,STU-8673,Line Training,5.0,5.5,Passed,3
SESS-00152,2024-02-28,SIM-007,INST-017,STU-5564,Type Rating,3.4,3.5,Passed,4
SESS-00058,2024-02-28,SIM-011,INST-016,STU-3683,Recurrent Training,4.4,4.9,Cancelled,2
SESS-00919,2024-02-28,SIM-011,INST-017,STU-8839,Recurrent Training,5.9,6.1000000000000005,Passed,5
SESS-00578,2024-02-28,SIM-012,INST-016,STU-7322,Line Training,3.5,3.3,Passed,5
SESS-00077,2024-02-28,SIM-004,INST-020,STU-2070,Type Rating,3.0,2.9,Failed,2
SESS-00360,2024-02-28,SIM-012,INST-024,STU-5298,Recurrent Training,3.5,3.7,Passed,4
SESS-00811,2024-02-28,SIM-012,INST-009,STU-1249,Type Rating,3.1,3.6,Passed,5
SESS-02467,2024-02-28,SIM-004,INST-006,STU-9442,Recurrent Training,5.5,5.2,Passed,5
SESS-00525,2024-02-28,SIM-011,INST-010,STU-2741,Upgrade Training,4.9,4.9,Passed,5
SESS-00645,2024-02-29,SIM-007,INST-020,STU-9409,Upgrade Training,2.3,2.8,Passed,5
SESS-01400,2024-02-29,SIM-006,INST-001,STU-1022,Recurrent Training,6.0,6.1,Passed,5
SESS-01764,2024-02-29,SIM-009,INST-019,STU-9471,Recurrent Training,3.9,4.1,Completed,3
SESS-01788,2024-02-29,SIM-005,INST-022,STU-8377,Line Training,3.7,3.7,Passed,4
SESS-00854,2024-02-29,SIM-002,INST-015,STU-1860,Line Training,2.2,1.9000000000000001,Passed,4
SESS-01300,2024-02-29,SIM-008,INST-001,STU-8899,Initial Training,2.7,2.9000000000000004,Passed,3
SESS-01754,2024-02-29,SIM-005,INST-016,STU-2483,Type Rating,4.3,4.0,Passed,3
SESS-01372,2024-03-01,SIM-004,INST-011,STU-7899,Initial Training,5.8,5.8,Cancelled,3
SESS-00289,2024-03-01,SIM-008,INST-001,STU-3924,Upgrade Training,2.5,3.0,Failed,3
SESS-01722,2024-03-01,SIM-004,INST-014,STU-8134,Upgrade Training,3.7,4.2,Completed,5
SESS-01933,2024-03-01,SIM-011,INST-018,STU-9529,Line Training,5.0,4.8,Completed,3
SESS-01917,2024-03-01,SIM-001,INST-003,STU-5576,Initial Training,4.5,4.7,Passed,5
SESS-02433,2024-03-01,SIM-003,INST-001,STU-8490,Upgrade Training,3.9,4.2,Passed,3
SESS-02145,2024-03-01,SIM-011,INST-006,STU-7912,Type Rating,2.3,2.6999999999999997,Passed,5
SESS-01753,2024-03-01,SIM-009,INST-014,STU-6594,Type Rating,3.2,3.2,Passed,5
SESS-00793,2024-03-01,SIM-007,INST-014,STU-4396,Type Rating,2.5,2.8,Passed,4
SESS-01494,2024-03-01,SIM-011,INST-017,STU-7422,Type Rating,4.8,5.1,Passed,5
SESS-01665,2024-03-02,SIM-006,INST-001,STU-7858,Recurrent Training,5.5,5.3,Completed,5
SESS-01747,2024-03-02,SIM-008,INST-016,STU-1918,Recurrent Training,2.3,2.1999999999999997,Passed,5
SESS-00429,2024-03-02,SIM-005,INST-010,STU-2481,Initial Training,3.2,2.9000000000000004,Passed,5
SESS-02500,2024-03-02,SIM-012,INST-025,STU-9393,Type Rating,2.8,3.0999999999999996,Passed,3
SESS-02008,2024-03-02,SIM-010,INST-025,STU-7470,Line Training,5.4,5.7,Passed,3
SESS-00161,2024-03-02,SIM-010,INST-012,STU-1126,Recurrent Training,5.1,5.1,Passed,4
SESS-01894,2024-03-02,SIM-003,INST-016,STU-9013,Upgrade Training,2.5,2.7,Passed,4
SESS-01843,2024-03-02,SIM-003,INST-019,STU-4226,Line Training,4.4,4.300000000000001,Passed,4
SESS-00730,2024-03-02,SIM-009,INST-001,STU-4714,Line Training,5.5,5.7,Passed,5
SESS-01142,2024-03-02,SIM-004,INST-008,STU-1849,Line Training,3.0,2.7,Failed,4
SESS-02122,2024-03-02,SIM-011,INST-015,STU-5948,Type Rating,3.2,2.8000000000000003,Completed,4
SESS-01985,2024-03-02,SIM-005,INST-008,STU-6106,Type Rating,4.5,4.9,Failed,2
SESS-01167,2024-03-03,SIM-004,INST-019,STU-9491,Initial Training,5.4,5.4,Passed,4
SESS-01516,2024-03-03,SIM-010,INST-025,STU-1157,Line Training,3.5,3.3,Passed,3
SESS-01657,2024-03-03,SIM-010,INST-023,STU-9646,Upgrade Training,4.9,5.2,Passed,5
SESS-01526,2024-03-03,SIM-006,INST-010,STU-7126,Initial Training,4.0,4.4,Passed,3
SESS-00041,2024-03-03,SIM-005,INST-008,STU-8478,Upgrade Training,3.9,3.5,Passed,4
SESS-01585,2024-03-03,SIM-009,INST-011,STU-5913,Upgrade Training,3.8,3.6999999999999997,Completed,3
SESS-02381,2024-03-03,SIM-006,INST-001,STU-7417,Type Rating,3.1,2.9,Completed,5
SESS-02422,2024-03-04,SIM-002,INST-003,STU-1874,Recurrent Training,2.9,2.5,Passed,4
SESS-02398,2024-03-04,SIM-009,INST-009,STU-9919,Upgrade Training,3.8,3.3,Passed,3
SESS-01891,2024-03-04,SIM-007,INST-020,STU-7145,Recurrent Training,5.5,5.0,Failed,4
SESS-01256,2024-03-04,SIM-002,INST-020,STU-6060,Recurrent Training,2.1,1.8,Passed,4
SESS-01241,2024-03-04,SIM-012,INST-024,STU-9759,Type Rating,4.4,4.6000000000000005,Passed,3
SESS-00032,2024-03-04,SIM-012,INST-010,STU-5920,Line Training,4.5,4.5,Passed,5
SESS-01813,2024-03-04,SIM-002,INST-025,STU-2588,Upgrade Training,2.5,2.4,Passed,3
SESS-02305,2024-03-04,SIM-011,INST-014,STU-3992,Line Training,5.1,5.199999999999999,Passed,5
SESS-01479,2024-03-04,SIM-011,INST-022,STU-9177,Type Rating,3.2,3.3000000000000003,Passed,4
SESS-01274,2024-03-04,SIM-001,INST-014,STU-7304,Type Rating,3.6,4.0,Completed,3
SESS-02215,2024-03-04,SIM-007,INST-017,STU-8578,Line Training,5.3,5.3999999999999995,Passed,4
SESS-00229,2024-03-04,SIM-004,INST-017,STU-9488,Initial Training,4.0,3.7,Failed,2
SESS-01476,2024-03-05,SIM-007,INST-014,STU-8361,Type Rating,6.0,6.1,Failed,4
SESS-00848,2024-03-05,SIM-001,INST-016,STU-9283,Upgrade Training,2.1,1.7000000000000002,Passed,4
SESS-01920,2024-03-05,SIM-004,INST-011,STU-2549,Initial Training,4.6,4.3,Cancelled,3
SESS-01921,2024-03-05,SIM-009,INST-024,STU-6695,Type Rating,2.5,2.3,Passed,4
SESS-00216,2024-03-05,SIM-007,INST-014,STU-2101,Upgrade Training,4.7,4.4,Passed,5
SESS-01662,2024-03-05,SIM-012,INST-015,STU-9808,Recurrent Training,4.3,4.0,Passed,4
SESS-00378,2024-03-05,SIM-006,INST-016,STU-3174,Type Rating,6.0,5.7,Failed,4
SESS-00702,2024-03-05,SIM-006,INST-003,STU-8992,Recurrent Training,4.8,4.5,Passed,5
SESS-00135,2024-03-05,SIM-001,INST-011,STU-4362,Type Rating,2.2,1.8000000000000003,Passed,5
SESS-01200,2024-03-05,SIM-012,INST-019,STU-9327,Recurrent Training,2.2,2.7,Passed,4
SESS-01424,2024-03-06,SIM-004,INST-014,STU-3979,Line Training,2.6,2.9,Passed,4
SESS-02096,2024-03-06,SIM-010,INST-008,STU-6288,Upgrade Training,3.8,4.3,Passed,3
SESS-00454,2024-03-06,SIM-008,INST-016,STU-3911,Initial Training,3.2,3.4000000000000004,Passed,5
SESS-00505,2024-03-06,SIM-010,INST-025,STU-5237,Upgrade Training,2.7,2.9000000000000004,Completed,5
SESS-02009,2024-03-06,SIM-007,INST-012,STU-9490,Type Rating,4.2,4.7,Passed,4
SESS-01837,2024-03-06,SIM-003,INST-024,STU-3400,Line Training,2.6,2.7,Passed,4
SESS-01910,2024-03-07,SIM-010,INST-019,STU-3336,Upgrade Training,2.8,2.5,Passed,3
SESS-02081,2024-03-07,SIM-008,INST-001,STU-9677,Upgrade Training,3.7,3.5,Passed,5
SESS-02228,2024-03-07,SIM-004,INST-013,STU-7812,Initial Training,3.5,4.0,Passed,3
SESS-01497,2024-03-07,SIM-007,INST-007,STU-8433,Type Rating,4.3,4.3999999999999995,Completed,4
SESS-00449,2024-03-07,SIM-002,INST-014,STU-6582,Line Training,5.7,5.9,Passed,4
SESS-01386,2024-03-07,SIM-008,INST-014,STU-6426,Type Rating,4.7,4.6000000000000005,Passed,4
SESS-01393,2024-03-07,SIM-009,INST-001,STU-5745,Type Rating,2.7,2.2,Passed,5
SESS-00137,2024-03-07,SIM-003,INST-025,STU-9850,Type Rating,3.1,2.9,Cancelled,2
SESS-01639,2024-03-08,SIM-012,INST-003,STU-1248,Initial Training,5.0,4.8,Failed,4
SESS-00519,2024-03-08,SIM-008,INST-011,STU-4460,Type Rating,2.9,3.1,Passed,5
SESS-01913,2024-03-08,SIM-009,INST-010,STU-6373,Upgrade Training,4.3,4.2,Failed,4
SESS-02319,2024-03-08,SIM-009,INST-003,STU-1658,Upgrade Training,2.5,2.2,Passed,3
SESS-01452,2024-03-08,SIM-005,INST-019,STU-6554,Upgrade Training,5.7,5.5,Passed,5
SESS-00391,2024-03-08,SIM-010,INST-008,STU-8826,Type Rating,6.0,5.6,Passed,4
SESS-00559,2024-03-08,SIM-005,INST-019,STU-3913,Line Training,4.7,4.7,Failed,4
SESS-00015,2024-03-09,SIM-009,INST-001,STU-5333,Line Training,5.7,5.3,Passed,3
SESS-01399,2024-03-09,SIM-005,INST-015,STU-5430,Recurrent Training,5.8,6.2,Passed,3
SESS-00278,2024-03-09,SIM-003,INST-009,STU-8834,Line Training,3.5,3.2,Passed,5
SESS-01872,2024-03-09,SIM-006,INST-015,STU-2212,Initial Training,5.7,5.5,Passed,5
SESS-00393,2024-03-09,SIM-011,INST-011,STU-3340,Initial Training,5.1,4.699999999999999,Passed,5
SESS-01360,2024-03-09,SIM-007,INST-017,STU-9416,Recurrent Training,2.7,2.6,Passed,3
SESS-02329,2024-03-09,SIM-006,INST-001,STU-1280,Line Training,2.6,2.9,Passed,5
SESS-02320,2024-03-09,SIM-009,INST-001,STU-4573,Type Rating,4.9,4.7,Passed,3
SESS-00553,2024-03-09,SIM-005,INST-013,STU-9172,Initial Training,4.6,4.1,Cancelled,4
SESS-02492,2024-03-09,SIM-001,INST-019,STU-9727,Line Training,2.7,2.9000000000000004,Passed,4
SESS-01078,2024-03-10,SIM-004,INST-018,STU-1227,Initial Training,5.2,4.9,Completed,3
SESS-00589,2024-03-10,SIM-008,INST-003,STU-7406,Type Rating,3.9,4.2,Passed,5
SESS-01356,2024-03-10,SIM-004,INST-016,STU-8858,Initial Training,4.7,4.7,Failed,4
SESS-01928,2024-03-10,SIM-001,INST-010,STU-5915,Initial Training,5.6,5.1,Passed,4
SESS-01725,2024-03-10,SIM-011,INST-004,STU-3690,Initial Training,2.8,2.8,Passed,4
SESS-00634,2024-03-11,SIM-009,INST-003,STU-2951,Upgrade Training,3.4,3.6,Passed,4
SESS-00263,2024-03-11,SIM-011,INST-018,STU-2789,Line Training,5.7,5.8,Passed,5
SESS-02168,2024-03-11,SIM-003,INST-003,STU-6235,Upgrade Training,4.1,4.5,Passed,4
SESS-02106,2024-03-11,SIM-008,INST-001,STU-9201,Recurrent Training,5.0,4.8,Failed,3
SESS-00364,2024-03-11,SIM-003,INST-019,STU-7286,Recurrent Training,4.0,3.9,Passed,4
SESS-00756,2024-03-11,SIM-002,INST-016,STU-9869,Initial Training,4.2,4.4,Passed,3
SESS-00837,2024-03-11,SIM-005,INST-015,STU-7813,Initial Training,5.9,6.300000000000001,Passed,5
SESS-00948,2024-03-11,SIM-007,INST-014,STU-4264,Initial Training,4.8,4.5,Passed,4
SESS-02301,2024-03-11,SIM-001,INST-014,STU-5231,Type Rating,5.8,6.1,Passed,3
SESS-00218,2024-03-11,SIM-005,INST-008,STU-9674,Line Training,3.8,3.6999999999999997,Completed,4
SESS-00224,2024-03-12,SIM-004,INST-017,STU-4878,Recurrent Training,2.5,2.8,Passed,3
SESS-00550,2024-03-12,SIM-005,INST-013,STU-7704,Type Rating,2.2,1.8000000000000003,Passed,5
SESS-01293,2024-03-12,SIM-010,INST-025,STU-1420,Initial Training,5.5,5.6,Passed,5
SESS-02226,2024-03-12,SIM-002,INST-024,STU-5947,Initial Training,5.5,5.4,Passed,3
SESS-02491,2024-03-12,SIM-012,INST-010,STU-6783,Initial Training,3.8,4.1,Passed,5
SESS-01016,2024-03-12,SIM-012,INST-003,STU-4867,Type Rating,3.6,3.2,Passed,5
SESS-01434,2024-03-12,SIM-009,INST-025,STU-9641,Initial Training,2.6,2.8000000000000003,Passed,4
SESS-01527,2024-03-12,SIM-002,INST-024,STU-2722,Type Rating,2.9,3.4,Passed,5
SESS-01900,2024-03-12,SIM-009,INST-003,STU-8697,Upgrade Training,2.0,2.3,Passed,3
SESS-02059,2024-03-12,SIM-010,INST-008,STU-4268,Type Rating,4.5,4.9,Completed,3
SESS-00433,2024-03-12,SIM-005,INST-014,STU-2989,Upgrade Training,3.0,2.5,Passed,3
SESS-00601,2024-03-12,SIM-006,INST-020,STU-9824,Type Rating,5.4,5.1000000000000005,Failed,4
SESS-01220,2024-03-12,SIM-002,INST-010,STU-3518,Type Rating,4.3,4.8,Completed,4
SESS-00423,2024-03-13,SIM-004,INST-014,STU-5584,Initial Training,4.0,3.6,Completed,3
SESS-02437,2024-03-13,SIM-009,INST-024,STU-8113,Initial Training,5.5,5.3,Passed,5
SESS-00450,2024-03-13,SIM-008,INST-011,STU-2817,Type Rating,2.1,2.4,Passed,4
SESS-00155,2024-03-13,SIM-006,INST-014,STU-1502,Recurrent Training,4.3,3.9,Passed,5
SESS-02397,2024-03-13,SIM-005,INST-010,STU-2674,Type Rating,3.6,3.2,Passed,5
SESS-00085,2024-03-13,SIM-005,INST-006,STU-2169,Recurrent Training,4.6,4.199999999999999,Failed,3
SESS-02463,2024-03-13,SIM-010,INST-008,STU-8589,Type Rating,3.6,3.8000000000000003,Passed,4
SESS-00772,2024-03-13,SIM-005,INST-018,STU-8595,Upgrade Training,5.7,6.0,Passed,4
SESS-01229,2024-03-14,SIM-007,INST-018,STU-8302,Initial Training,3.1,2.7,Completed,4
SESS-01905,2024-03-14,SIM-009,INST-011,STU-7679,Line Training,2.1,1.6,Passed,4
SESS-00959,2024-03-14,SIM-006,INST-010,STU-1211,Line Training,2.4,2.0,Passed,4
SESS-02023,2024-03-14,SIM-008,INST-015,STU-5699,Initial Training,4.1,4.199999999999999,Passed,3
SESS-01568,2024-03-14,SIM-002,INST-015,STU-4223,Recurrent Training,5.8,5.7,Passed,3
SESS-00818,2024-03-14,SIM-009,INST-019,STU-5227,Initial Training,3.9,4.3,Failed,3
SESS-00107,2024-03-14,SIM-006,INST-014,STU-7717,Type Rating,4.1,4.5,Passed,3
SESS-02016,2024-03-14,SIM-009,INST-001,STU-9964,Upgrade Training,4.1,4.6,Passed,3
SESS-01197,2024-03-14,SIM-011,INST-010,STU-3142,Initial Training,5.5,5.8,Completed,3
SESS-01380,2024-03-15,SIM-006,INST-024,STU-7984,Initial Training,2.2,1.7000000000000002,Cancelled,2
SESS-01040,2024-03-15,SIM-006,INST-009,STU-1471,Recurrent Training,3.7,3.5,Passed,4
SESS-02136,2024-03-15,SIM-002,INST-024,STU-6597,Upgrade Training,5.7,5.7,Cancelled,4
SESS-00562,2024-03-15,SIM-009,INST-016,STU-1869,Type Rating,4.1,4.3,Completed,3
SESS-01466,2024-03-15,SIM-011,INST-022,STU-4497,Type Rating,4.2,4.0,Failed,2
SESS-01053,2024-03-16,SIM-005,INST-014,STU-3025,Upgrade Training,3.9,3.6999999999999997,Passed,3
SESS-01108,2024-03-16,SIM-008,INST-019,STU-7618,Line Training,5.6,5.5,Passed,3
SESS-02041,2024-03-16,SIM-010,INST-023,STU-8289,Recurrent Training,5.9,5.5,Passed,3
SESS-01531,2024-03-16,SIM-005,INST-008,STU-7771,Upgrade Training,3.8,3.9,Passed,5
SESS-02094,2024-03-16,SIM-006,INST-019,STU-8318,Type Rating,3.5,3.6,Passed,5
SESS-00908,2024-03-17,SIM-008,INST-016,STU-1083,Recurrent Training,5.6,5.5,Passed,3
